id,label
6139,0.886
6140,0.35
6141,0.368
6142,0.904
6143,0.47
6144,0.454
6145,0.518
6146,0.884
6147,0.492
6148,0.366
6149,0.612
6150,0.886
6151,0.522
6152,0.888
6153,0.502
6154,0.5
6155,0.498
6156,0.522
6157,0.466
6158,0.466
6159,0.9
6160,0.538
6161,0.588
6162,0.904
6163,0.898
6164,0.46
6165,0.88
6166,0.534
6167,0.388
6168,0.396
6169,0.496
6170,0.89
6171,0.37
6172,0.486
6173,0.902
6174,0.896
6175,0.89
6176,0.554
6177,0.884
6178,0.73
6179,0.41
6180,0.474
6181,0.9
6182,0.888
6183,0.602
6184,0.52
6185,0.886
6186,0.534
6187,0.554
6188,0.444
6189,0.602
6190,0.566
6191,0.502
6192,0.88
6193,0.61
6194,0.674
6195,0.5
6196,0.41
6197,0.884
6198,0.606
6199,0.886
6200,0.51
6201,0.572
6202,0.9
6203,0.904
6204,0.86
6205,0.412
6206,0.898
6207,0.612
6208,0.49
6209,0.426
6210,0.506
6211,0.338
6212,0.522
6213,0.43
6214,0.53
6215,0.426
6216,0.452
6217,0.614
6218,0.904
6219,0.9
6220,0.51
6221,0.402
6222,0.498
6223,0.612
6224,0.614
6225,0.412
6226,0.566
6227,0.876
6228,0.536
6229,0.412
6230,0.51
6231,0.534
6232,0.524
6233,0.518
6234,0.38
6235,0.768
6236,0.53
6237,0.342
6238,0.436
6239,0.51
6240,0.43
6241,0.802
6242,0.41
6243,0.884
6244,0.53
6245,0.504
6246,0.644
6247,0.37
6248,0.518
6249,0.876
6250,0.48
6251,0.614
6252,0.888
6253,0.626
6254,0.888
6255,0.664
6256,0.502
6257,0.614
6258,0.448
6259,0.586
6260,0.46
6261,0.466
6262,0.904
6263,0.382
6264,0.886
6265,0.424
6266,0.548
6267,0.886
6268,0.706
6269,0.614
6270,0.89
6271,0.9
6272,0.692
6273,0.892
6274,0.888
6275,0.474
6276,0.652
6277,0.88
6278,0.888
6279,0.532
6280,0.518
6281,0.886
6282,0.458
6283,0.41
6284,0.89
6285,0.554
6286,0.516
6287,0.714
6288,0.432
6289,0.524
6290,0.674
6291,0.38
6292,0.884
6293,0.504
6294,0.348
6295,0.89
6296,0.388
6297,0.426
6298,0.402
6299,0.594
6300,0.626
6301,0.476
6302,0.888
6303,0.376
6304,0.886
6305,0.392
6306,0.462
6307,0.902
6308,0.686
6309,0.546
6310,0.384
6311,0.88
6312,0.434
6313,0.51
6314,0.54
6315,0.466
6316,0.378
6317,0.472
6318,0.51
6319,0.888
6320,0.528
6321,0.39
6322,0.888
6323,0.508
6324,0.454
6325,0.61
6326,0.626
6327,0.414
6328,0.614
6329,0.504
6330,0.61
6331,0.65
6332,0.406
6333,0.414
6334,0.454
6335,0.902
6336,0.678
6337,0.61
6338,0.614
6339,0.488
6340,0.502
6341,0.888
6342,0.524
6343,0.72
6344,0.448
6345,0.476
6346,0.542
6347,0.45
6348,0.532
6349,0.556
6350,0.352
6351,0.468
6352,0.426
6353,0.888
6354,0.902
6355,0.57
6356,0.89
6357,0.61
6358,0.614
6359,0.42
6360,0.41
6361,0.618
6362,0.432
6363,0.538
6364,0.626
6365,0.462
6366,0.414
6367,0.562
6368,0.466
6369,0.59
6370,0.41
6371,0.89
6372,0.494
6373,0.888
6374,0.884
6375,0.448
6376,0.88
6377,0.614
6378,0.898
6379,0.484
6380,0.434
6381,0.412
6382,0.52
6383,0.888
6384,0.558
6385,0.902
6386,0.888
6387,0.538
6388,0.886
6389,0.888
6390,0.372
6391,0.41
6392,0.522
6393,0.888
6394,0.558
6395,0.422
6396,0.374
6397,0.592
6398,0.386
6399,0.886
6400,0.614
6401,0.886
6402,0.392
6403,0.504
6404,0.89
6405,0.89
6406,0.882
6407,0.528
6408,0.56
6409,0.466
6410,0.406
6411,0.368
6412,0.888
6413,0.892
6414,0.372
6415,0.618
6416,0.552
6417,0.612
6418,0.378
6419,0.898
6420,0.352
6421,0.428
6422,0.694
6423,0.584
6424,0.51
6425,0.886
6426,0.396
6427,0.466
6428,0.89
6429,0.878
6430,0.366
6431,0.526
6432,0.892
6433,0.888
6434,0.572
6435,0.594
6436,0.378
6437,0.342
6438,0.546
6439,0.466
6440,0.634
6441,0.544
6442,0.474
6443,0.74
6444,0.752
6445,0.452
6446,0.352
6447,0.512
6448,0.616
6449,0.884
6450,0.54
6451,0.424
6452,0.524
6453,0.616
6454,0.544
6455,0.522
6456,0.886
6457,0.55
6458,0.502
6459,0.396
6460,0.476
6461,0.886
6462,0.626
6463,0.546
6464,0.422
6465,0.478
6466,0.46
6467,0.888
6468,0.464
6469,0.894
6470,0.684
6471,0.886
6472,0.55
6473,0.408
6474,0.528
6475,0.614
6476,0.4
6477,0.89
6478,0.624
6479,0.892
6480,0.51
6481,0.422
6482,0.368
6483,0.89
6484,0.51
6485,0.586
6486,0.576
6487,0.526
6488,0.58
6489,0.526
6490,0.886
6491,0.478
6492,0.378
6493,0.902
6494,0.426
6495,0.458
6496,0.468
6497,0.886
6498,0.614
6499,0.882
6500,0.37
6501,0.616
6502,0.428
6503,0.902
6504,0.636
6505,0.382
6506,0.468
6507,0.898
6508,0.902
6509,0.888
6510,0.412
6511,0.51
6512,0.368
6513,0.904
6514,0.55
6515,0.886
6516,0.512
6517,0.89
6518,0.832
6519,0.37
6520,0.594
6521,0.538
6522,0.88
6523,0.594
6524,0.47
6525,0.898
6526,0.89
6527,0.592
6528,0.52
6529,0.478
6530,0.522
6531,0.544
6532,0.378
6533,0.612
6534,0.47
6535,0.474
6536,0.888
6537,0.438
6538,0.466
6539,0.524
6540,0.63
6541,0.446
6542,0.524
6543,0.884
6544,0.54
6545,0.898
6546,0.478
6547,0.49
6548,0.63
6549,0.57
6550,0.56
6551,0.47
6552,0.468
6553,0.532
6554,0.51
6555,0.49
6556,0.498
6557,0.466
6558,0.902
6559,0.454
6560,0.612
6561,0.516
6562,0.33
6563,0.888
6564,0.614
6565,0.476
6566,0.88
6567,0.514
6568,0.46
6569,0.886
6570,0.888
6571,0.388
6572,0.382
6573,0.472
6574,0.402
6575,0.52
6576,0.52
6577,0.614
6578,0.61
6579,0.498
6580,0.616
6581,0.5
6582,0.44
6583,0.602
6584,0.812
6585,0.332
6586,0.496
6587,0.494
6588,0.42
6589,0.888
6590,0.512
6591,0.534
6592,0.376
6593,0.594
6594,0.48
6595,0.514
6596,0.57
6597,0.9
6598,0.466
6599,0.894
6600,0.902
6601,0.56
6602,0.478
6603,0.888
6604,0.408
6605,0.89
6606,0.4
6607,0.396
6608,0.474
6609,0.612
6610,0.426
6611,0.398
6612,0.442
6613,0.64
6614,0.38
6615,0.368
6616,0.454
6617,0.428
6618,0.528
6619,0.474
6620,0.42
6621,0.46
6622,0.526
6623,0.42
6624,0.442
6625,0.46
6626,0.674
6627,0.524
6628,0.61
6629,0.552
6630,0.664
6631,0.386
6632,0.486
6633,0.388
6634,0.878
6635,0.47
6636,0.902
6637,0.38
6638,0.884
6639,0.884
6640,0.532
6641,0.636
6642,0.518
6643,0.342
6644,0.9
6645,0.384
6646,0.686
6647,0.378
6648,0.624
6649,0.46
6650,0.658
6651,0.654
6652,0.526
6653,0.456
6654,0.9
6655,0.898
6656,0.89
6657,0.548
6658,0.386
6659,0.614
6660,0.51
6661,0.548
6662,0.888
6663,0.456
6664,0.61
6665,0.41
6666,0.41
6667,0.626
6668,0.432
6669,0.884
6670,0.688
6671,0.606
6672,0.594
6673,0.464
6674,0.89
6675,0.404
6676,0.47
6677,0.906
6678,0.402
6679,0.494
6680,0.89
6681,0.54
6682,0.41
6683,0.756
6684,0.538
6685,0.886
6686,0.514
6687,0.892
6688,0.368
6689,0.522
6690,0.432
6691,0.594
6692,0.888
6693,0.9
6694,0.902
6695,0.616
6696,0.478
6697,0.45
6698,0.55
6699,0.892
6700,0.616
6701,0.522
6702,0.888
6703,0.424
6704,0.556
6705,0.612
6706,0.888
6707,0.89
6708,0.38
6709,0.566
6710,0.368
6711,0.424
6712,0.51
6713,0.368
6714,0.904
6715,0.892
6716,0.9
6717,0.886
6718,0.496
6719,0.804
6720,0.888
6721,0.532
6722,0.888
6723,0.89
6724,0.518
6725,0.678
6726,0.384
6727,0.48
6728,0.538
6729,0.658
6730,0.614
6731,0.334
6732,0.458
6733,0.888
6734,0.888
6735,0.9
6736,0.542
6737,0.624
6738,0.534
6739,0.456
6740,0.618
6741,0.886
6742,0.372
6743,0.886
6744,0.37
6745,0.614
6746,0.892
6747,0.542
6748,0.53
6749,0.884
6750,0.666
6751,0.898
6752,0.446
6753,0.886
6754,0.546
6755,0.612
6756,0.884
6757,0.9
6758,0.9
6759,0.888
6760,0.524
6761,0.45
6762,0.472
6763,0.886
6764,0.73
6765,0.812
6766,0.45
6767,0.474
6768,0.42
6769,0.642
6770,0.342
6771,0.886
6772,0.476
6773,0.516
6774,0.41
6775,0.506
6776,0.694
6777,0.42
6778,0.548
6779,0.384
6780,0.9
6781,0.448
6782,0.546
6783,0.56
6784,0.504
6785,0.902
6786,0.542
6787,0.378
6788,0.888
6789,0.892
6790,0.464
6791,0.9
6792,0.37
6793,0.516
6794,0.52
6795,0.51
6796,0.608
6797,0.552
6798,0.88
6799,0.496
6800,0.616
6801,0.852
6802,0.502
6803,0.494
6804,0.614
6805,0.558
6806,0.468
6807,0.512
6808,0.53
6809,0.498
6810,0.398
6811,0.4
6812,0.466
6813,0.896
6814,0.892
6815,0.586
6816,0.548
6817,0.902
6818,0.438
6819,0.434
6820,0.532
6821,0.902
6822,0.888
6823,0.438
6824,0.436
6825,0.422
6826,0.888
6827,0.58
6828,0.534
6829,0.794
6830,0.47
6831,0.454
6832,0.446
6833,0.424
6834,0.616
6835,0.516
6836,0.554
6837,0.886
6838,0.884
6839,0.614
6840,0.466
6841,0.604
6842,0.502
6843,0.528
6844,0.898
6845,0.478
6846,0.898
6847,0.452
6848,0.89
6849,0.464
6850,0.502
6851,0.876
6852,0.432
6853,0.5
6854,0.548
6855,0.528
6856,0.888
6857,0.492
6858,0.484
6859,0.474
6860,0.59
6861,0.46
6862,0.474
6863,0.892
6864,0.56
6865,0.61
6866,0.5
6867,0.654
6868,0.394
6869,0.662
6870,0.37
6871,0.594
6872,0.584
6873,0.458
6874,0.49
6875,0.48
6876,0.878
6877,0.616
6878,0.414
6879,0.89
6880,0.898
6881,0.602
6882,0.406
6883,0.604
6884,0.34
6885,0.902
6886,0.886
6887,0.762
6888,0.59
6889,0.55
6890,0.524
6891,0.876
6892,0.61
6893,0.554
6894,0.9
6895,0.878
6896,0.89
6897,0.44
6898,0.564
6899,0.37
6900,0.89
6901,0.888
6902,0.522
6903,0.432
6904,0.604
6905,0.614
6906,0.502
6907,0.466
6908,0.422
6909,0.39
6910,0.482
6911,0.674
6912,0.514
6913,0.614
6914,0.548
6915,0.54
6916,0.498
6917,0.37
6918,0.548
6919,0.728
6920,0.472
6921,0.886
6922,0.534
6923,0.446
6924,0.386
6925,0.598
6926,0.496
6927,0.518
6928,0.594
6929,0.456
6930,0.384
6931,0.502
6932,0.438
6933,0.668
6934,0.38
6935,0.39
6936,0.506
6937,0.34
6938,0.446
6939,0.876
6940,0.888
6941,0.552
6942,0.378
6943,0.888
6944,0.644
6945,0.5
6946,0.878
6947,0.55
6948,0.546
6949,0.41
6950,0.512
6951,0.424
6952,0.44
6953,0.886
6954,0.514
6955,0.514
6956,0.608
6957,0.888
6958,0.47
6959,0.618
6960,0.528
6961,0.5
6962,0.904
6963,0.468
6964,0.47
6965,0.506
6966,0.37
6967,0.888
6968,0.888
6969,0.5
6970,0.886
6971,0.51
6972,0.9
6973,0.544
6974,0.618
6975,0.46
6976,0.542
6977,0.474
6978,0.856
6979,0.524
6980,0.448
6981,0.432
6982,0.454
6983,0.644
6984,0.41
6985,0.906
6986,0.42
6987,0.906
6988,0.566
6989,0.898
6990,0.396
6991,0.552
6992,0.492
6993,0.898
6994,0.448
6995,0.9
6996,0.568
6997,0.622
6998,0.554
6999,0.402
7000,0.906
7001,0.468
7002,0.578
7003,0.588
7004,0.49
7005,0.378
7006,0.496
7007,0.39
7008,0.506
7009,0.478
7010,0.898
7011,0.884
7012,0.586
7013,0.346
7014,0.89
7015,0.874
7016,0.61
7017,0.9
7018,0.472
7019,0.356
7020,0.884
7021,0.44
7022,0.508
7023,0.59
7024,0.51
7025,0.384
7026,0.898
7027,0.388
7028,0.34
7029,0.75
7030,0.532
7031,0.546
7032,0.56
7033,0.466
7034,0.504
7035,0.462
7036,0.368
7037,0.614
7038,0.496
7039,0.426
7040,0.542
7041,0.902
7042,0.88
7043,0.902
7044,0.534
7045,0.624
7046,0.892
7047,0.616
7048,0.4
7049,0.51
7050,0.604
7051,0.9
7052,0.542
7053,0.538
7054,0.498
7055,0.608
7056,0.538
7057,0.59
7058,0.616
7059,0.88
7060,0.888
7061,0.544
7062,0.41
7063,0.676
7064,0.408
7065,0.886
7066,0.886
7067,0.468
7068,0.458
7069,0.382
7070,0.898
7071,0.89
7072,0.412
7073,0.384
7074,0.902
7075,0.604
7076,0.606
7077,0.568
7078,0.614
7079,0.888
7080,0.886
7081,0.61
7082,0.896
7083,0.458
7084,0.438
7085,0.52
7086,0.888
7087,0.88
7088,0.902
7089,0.468
7090,0.9
7091,0.616
7092,0.9
7093,0.368
7094,0.88
7095,0.886
7096,0.458
7097,0.888
7098,0.44
7099,0.882
7100,0.614
7101,0.54
7102,0.412
7103,0.458
7104,0.584
7105,0.416
7106,0.854
7107,0.52
7108,0.368
7109,0.456
7110,0.53
7111,0.496
7112,0.684
7113,0.38
7114,0.414
7115,0.564
7116,0.614
7117,0.46
7118,0.528
7119,0.456
7120,0.45
7121,0.492
7122,0.498
7123,0.39
7124,0.44
7125,0.892
7126,0.442
7127,0.376
7128,0.506
7129,0.886
7130,0.376
7131,0.322
7132,0.518
7133,0.886
7134,0.888
7135,0.376
7136,0.422
7137,0.388
7138,0.432
7139,0.42
7140,0.526
7141,0.422
7142,0.456
7143,0.89
7144,0.466
7145,0.596
7146,0.48
7147,0.616
7148,0.89
7149,0.54
7150,0.474
7151,0.336
7152,0.898
7153,0.614
7154,0.614
7155,0.89
7156,0.516
7157,0.902
7158,0.412
7159,0.64
7160,0.372
7161,0.382
7162,0.412
7163,0.902
7164,0.616
7165,0.44
7166,0.888
7167,0.876
7168,0.456
7169,0.902
7170,0.616
7171,0.604
7172,0.886
7173,0.608
7174,0.68
7175,0.41
7176,0.436
7177,0.9
7178,0.386
7179,0.422
7180,0.524
7181,0.896
7182,0.524
7183,0.426
7184,0.614
7185,0.634
7186,0.59
7187,0.624
7188,0.496
7189,0.494
7190,0.436
7191,0.9
7192,0.378
7193,0.49
7194,0.668
7195,0.886
7196,0.368
7197,0.682
7198,0.51
7199,0.554
7200,0.352
7201,0.552
7202,0.332
7203,0.888
7204,0.616
7205,0.386
7206,0.5
7207,0.674
7208,0.89
7209,0.878
7210,0.546
7211,0.66
7212,0.402
7213,0.63
7214,0.67
7215,0.504
7216,0.37
7217,0.47
7218,0.602
7219,0.454
7220,0.888
7221,0.53
7222,0.384
7223,0.49
7224,0.578
7225,0.452
7226,0.902
7227,0.884
7228,0.57
7229,0.372
7230,0.466
7231,0.49
7232,0.884
7233,0.888
7234,0.75
7235,0.334
7236,0.404
7237,0.404
7238,0.506
7239,0.376
7240,0.486
7241,0.382
7242,0.422
7243,0.886
7244,0.898
7245,0.42
7246,0.528
7247,0.462
7248,0.43
7249,0.612
7250,0.89
7251,0.9
7252,0.888
7253,0.9
7254,0.406
7255,0.466
7256,0.548
7257,0.602
7258,0.508
7259,0.886
7260,0.902
7261,0.37
7262,0.368
7263,0.888
7264,0.896
7265,0.892
7266,0.334
7267,0.886
7268,0.546
7269,0.888
7270,0.532
7271,0.368
7272,0.528
7273,0.468
7274,0.474
7275,0.9
7276,0.514
7277,0.458
7278,0.512
7279,0.392
7280,0.44
7281,0.886
7282,0.494
7283,0.498
7284,0.368
7285,0.494
7286,0.904
7287,0.576
7288,0.438
7289,0.378
7290,0.516
7291,0.44
7292,0.496
7293,0.886
7294,0.614
7295,0.494
7296,0.378
7297,0.482
7298,0.662
7299,0.506
7300,0.516
7301,0.89
7302,0.896
7303,0.602
7304,0.618
7305,0.48
7306,0.882
7307,0.614
7308,0.482
7309,0.616
7310,0.38
7311,0.526
7312,0.542
7313,0.498
7314,0.468
7315,0.902
7316,0.65
7317,0.526
7318,0.464
7319,0.674
7320,0.468
7321,0.608
7322,0.378
7323,0.424
7324,0.486
7325,0.472
7326,0.518
7327,0.612
7328,0.508
7329,0.898
7330,0.368
7331,0.856
7332,0.412
7333,0.516
7334,0.614
7335,0.498
7336,0.504
7337,0.596
7338,0.89
7339,0.46
7340,0.896
7341,0.452
7342,0.64
7343,0.614
7344,0.89
7345,0.616
7346,0.452
7347,0.536
7348,0.374
7349,0.35
7350,0.798
7351,0.554
7352,0.664
7353,0.55
7354,0.886
7355,0.512
7356,0.614
7357,0.884
7358,0.434
7359,0.61
7360,0.508
7361,0.898
7362,0.382
7363,0.368
7364,0.592
7365,0.608
7366,0.522
7367,0.408
7368,0.548
7369,0.9
7370,0.458
7371,0.412
7372,0.508
7373,0.442
7374,0.872
7375,0.548
7376,0.502
7377,0.494
7378,0.602
7379,0.476
7380,0.886
7381,0.89
7382,0.624
7383,0.352
7384,0.348
7385,0.664
7386,0.886
7387,0.888
7388,0.648
7389,0.882
7390,0.618
7391,0.888
7392,0.454
7393,0.892
7394,0.52
7395,0.672
7396,0.428
7397,0.536
7398,0.388
7399,0.434
7400,0.612
7401,0.628
7402,0.518
7403,0.89
7404,0.9
7405,0.884
7406,0.38
7407,0.888
7408,0.494
7409,0.546
7410,0.452
7411,0.504
7412,0.5
7413,0.598
7414,0.888
7415,0.492
7416,0.398
7417,0.346
7418,0.902
7419,0.432
7420,0.888
7421,0.902
7422,0.888
7423,0.42
7424,0.548
7425,0.556
7426,0.464
7427,0.9
7428,0.476
7429,0.49
7430,0.542
7431,0.9
7432,0.522
7433,0.434
7434,0.502
7435,0.614
7436,0.888
7437,0.754
7438,0.428
7439,0.454
7440,0.592
7441,0.406
7442,0.88
7443,0.592
7444,0.886
7445,0.608
7446,0.42
7447,0.62
7448,0.88
7449,0.55
7450,0.522
7451,0.626
7452,0.514
7453,0.682
7454,0.884
7455,0.404
7456,0.668
7457,0.468
7458,0.726
7459,0.526
7460,0.61
7461,0.454
7462,0.418
7463,0.432
7464,0.378
7465,0.562
7466,0.546
7467,0.498
7468,0.564
7469,0.334
7470,0.468
7471,0.536
7472,0.884
7473,0.552
7474,0.888
7475,0.536
7476,0.89
7477,0.412
7478,0.878
7479,0.438
7480,0.89
7481,0.47
7482,0.878
7483,0.562
7484,0.55
7485,0.47
7486,0.802
7487,0.61
7488,0.442
7489,0.612
7490,0.478
7491,0.892
7492,0.676
7493,0.602
7494,0.89
7495,0.5
7496,0.464
7497,0.386
7498,0.622
7499,0.888
7500,0.612
7501,0.892
7502,0.454
7503,0.376
7504,0.614
7505,0.654
7506,0.9
7507,0.904
7508,0.9
7509,0.464
7510,0.61
7511,0.566
7512,0.404
7513,0.438
7514,0.88
7515,0.52
7516,0.512
7517,0.51
7518,0.664
7519,0.506
7520,0.886
7521,0.888
7522,0.512
7523,0.594
7524,0.464
7525,0.498
7526,0.552
7527,0.882
7528,0.556
7529,0.478
7530,0.536
7531,0.412
7532,0.474
7533,0.892
7534,0.42
7535,0.556
7536,0.454
7537,0.462
7538,0.412
7539,0.534
7540,0.482
7541,0.616
7542,0.622
7543,0.624
7544,0.888
7545,0.896
7546,0.896
7547,0.454
7548,0.888
7549,0.65
7550,0.566
7551,0.898
7552,0.902
7553,0.542
7554,0.498
7555,0.494
7556,0.884
7557,0.886
7558,0.516
7559,0.61
7560,0.522
7561,0.42
7562,0.614
7563,0.68
7564,0.892
7565,0.512
7566,0.52
7567,0.662
7568,0.518
7569,0.902
7570,0.548
7571,0.904
7572,0.354
7573,0.542
7574,0.89
7575,0.376
7576,0.558
7577,0.584
7578,0.884
7579,0.598
7580,0.886
7581,0.368
7582,0.616
7583,0.892
7584,0.59
7585,0.388
7586,0.89
7587,0.494
7588,0.512
7589,0.684
7590,0.512
7591,0.544
7592,0.566
7593,0.886
7594,0.502
7595,0.9
7596,0.384
7597,0.884
7598,0.616
7599,0.468
7600,0.41
7601,0.438
7602,0.49
7603,0.436
7604,0.368
7605,0.884
7606,0.472
7607,0.506
7608,0.372
7609,0.522
7610,0.834
7611,0.894
7612,0.498
7613,0.544
7614,0.452
7615,0.888
7616,0.434
7617,0.61
7618,0.428
7619,0.614
7620,0.476
7621,0.348
7622,0.89
7623,0.548
7624,0.892
7625,0.656
7626,0.88
7627,0.892
7628,0.902
7629,0.9
7630,0.886
7631,0.628
7632,0.49
7633,0.904
7634,0.472
7635,0.462
7636,0.52
7637,0.616
7638,0.614
7639,0.604
7640,0.902
7641,0.412
7642,0.886
7643,0.614
7644,0.502
7645,0.614
7646,0.438
7647,0.38
7648,0.422
7649,0.542
7650,0.614
7651,0.378
7652,0.886
7653,0.9
7654,0.886
7655,0.664
7656,0.9
7657,0.54
7658,0.89
7659,0.89
7660,0.464
7661,0.418
7662,0.61
7663,0.89
7664,0.378
7665,0.48
7666,0.384
7667,0.892
7668,0.872
7669,0.49
7670,0.366
7671,0.382
7672,0.402
7673,0.39
7674,0.386
7675,0.368
7676,0.884
7677,0.502
7678,0.9
7679,0.552
7680,0.518
7681,0.37
7682,0.898
7683,0.37
7684,0.886
7685,0.512
7686,0.888
7687,0.888
7688,0.52
7689,0.414
7690,0.636
7691,0.878
7692,0.702
7693,0.44
7694,0.402
7695,0.366
7696,0.468
7697,0.902
7698,0.5
7699,0.574
7700,0.426
7701,0.89
7702,0.89
7703,0.476
7704,0.366
7705,0.414
7706,0.574
7707,0.616
7708,0.564
7709,0.418
7710,0.882
7711,0.442
7712,0.554
7713,0.454
7714,0.452
7715,0.618
7716,0.886
7717,0.504
7718,0.888
7719,0.896
7720,0.902
7721,0.886
7722,0.888
7723,0.9
7724,0.494
7725,0.492
7726,0.616
7727,0.466
7728,0.522
7729,0.368
7730,0.614
7731,0.486
7732,0.386
7733,0.568
7734,0.886
7735,0.524
7736,0.372
7737,0.496
7738,0.43
7739,0.634
7740,0.448
7741,0.54
7742,0.386
7743,0.652
7744,0.5
7745,0.47
7746,0.586
7747,0.38
7748,0.544
7749,0.382
7750,0.5
7751,0.884
7752,0.478
7753,0.89
7754,0.886
7755,0.528
7756,0.898
7757,0.422
7758,0.594
7759,0.488
7760,0.488
7761,0.62
7762,0.472
7763,0.618
7764,0.448
7765,0.412
7766,0.49
7767,0.6
7768,0.368
7769,0.888
7770,0.552
7771,0.88
7772,0.494
7773,0.9
7774,0.888
7775,0.59
7776,0.538
7777,0.888
7778,0.89
7779,0.548
7780,0.89
7781,0.422
7782,0.518
7783,0.478
7784,0.892
7785,0.408
7786,0.59
7787,0.37
7788,0.744
7789,0.89
7790,0.888
7791,0.452
7792,0.57
7793,0.552
7794,0.89
7795,0.406
7796,0.88
7797,0.57
7798,0.67
7799,0.556
7800,0.758
7801,0.474
7802,0.414
7803,0.548
7804,0.556
7805,0.382
7806,0.614
7807,0.38
7808,0.508
7809,0.384
7810,0.374
7811,0.568
7812,0.462
7813,0.888
7814,0.892
7815,0.658
7816,0.412
7817,0.472
7818,0.422
7819,0.464
7820,0.394
7821,0.676
7822,0.528
7823,0.376
7824,0.876
7825,0.448
7826,0.604
7827,0.614
7828,0.688
7829,0.596
7830,0.514
7831,0.902
7832,0.614
7833,0.444
7834,0.888
7835,0.898
7836,0.512
7837,0.878
7838,0.904
7839,0.578
7840,0.488
7841,0.888
7842,0.414
7843,0.388
7844,0.476
7845,0.504
7846,0.49
7847,0.614
7848,0.886
7849,0.612
7850,0.452
7851,0.816
7852,0.4
7853,0.388
7854,0.508
7855,0.486
7856,0.388
7857,0.61
7858,0.676
7859,0.622
7860,0.604
7861,0.47
7862,0.546
7863,0.426
7864,0.596
7865,0.718
7866,0.888
7867,0.556
7868,0.502
7869,0.446
7870,0.524
7871,0.5
7872,0.366
7873,0.522
7874,0.876
7875,0.516
7876,0.566
7877,0.61
7878,0.374
7879,0.614
7880,0.464
7881,0.464
7882,0.894
7883,0.888
7884,0.552
7885,0.444
7886,0.89
7887,0.452
7888,0.606
7889,0.754
7890,0.502
7891,0.904
7892,0.368
7893,0.622
7894,0.426
7895,0.416
7896,0.406
7897,0.46
7898,0.41
7899,0.372
7900,0.584
7901,0.506
7902,0.522
7903,0.9
7904,0.626
7905,0.458
7906,0.408
7907,0.888
7908,0.502
7909,0.68
7910,0.566
7911,0.412
7912,0.904
7913,0.684
7914,0.888
7915,0.6
7916,0.412
7917,0.502
7918,0.57
7919,0.898
7920,0.472
7921,0.542
7922,0.67
7923,0.38
7924,0.884
7925,0.898
7926,0.43
7927,0.618
7928,0.504
7929,0.49
7930,0.576
7931,0.52
7932,0.52
7933,0.906
7934,0.54
7935,0.418
7936,0.404
7937,0.502
7938,0.424
7939,0.902
7940,0.374
7941,0.9
7942,0.65
7943,0.88
7944,0.424
7945,0.518
7946,0.42
7947,0.888
7948,0.494
7949,0.388
7950,0.338
7951,0.422
7952,0.612
7953,0.614
7954,0.51
7955,0.888
7956,0.886
7957,0.42
7958,0.544
7959,0.372
7960,0.41
7961,0.44
7962,0.682
7963,0.55
7964,0.382
7965,0.504
7966,0.884
7967,0.544
7968,0.41
7969,0.514
7970,0.458
7971,0.682
7972,0.524
7973,0.594
7974,0.506
7975,0.592
7976,0.9
7977,0.43
7978,0.54
7979,0.54
7980,0.384
7981,0.902
7982,0.904
7983,0.89
7984,0.726
7985,0.498
7986,0.594
7987,0.878
7988,0.524
7989,0.458
7990,0.54
7991,0.564
7992,0.49
7993,0.502
7994,0.384
7995,0.368
7996,0.586
7997,0.514
7998,0.604
7999,0.888
8000,0.902
8001,0.556
8002,0.89
8003,0.476
8004,0.886
8005,0.51
8006,0.476
8007,0.622
8008,0.89
8009,0.452
8010,0.506
8011,0.488
8012,0.886
8013,0.888
8014,0.604
8015,0.674
8016,0.472
8017,0.514
8018,0.49
8019,0.902
8020,0.446
8021,0.54
8022,0.886
8023,0.464
8024,0.332
8025,0.464
8026,0.508
8027,0.902
8028,0.37
8029,0.888
8030,0.378
8031,0.468
8032,0.378
8033,0.486
8034,0.55
8035,0.388
8036,0.9
8037,0.47
8038,0.462
8039,0.888
8040,0.474
8041,0.458
8042,0.614
8043,0.486
8044,0.886
8045,0.688
8046,0.478
8047,0.42
8048,0.892
8049,0.552
8050,0.502
8051,0.6
8052,0.38
8053,0.882
8054,0.488
8055,0.9
8056,0.506
8057,0.544
8058,0.534
8059,0.46
8060,0.548
8061,0.506
8062,0.522
8063,0.532
8064,0.504
8065,0.482
8066,0.888
8067,0.88
8068,0.514
8069,0.888
8070,0.472
8071,0.502
8072,0.532
8073,0.54
8074,0.386
8075,0.894
8076,0.564
8077,0.9
8078,0.54
8079,0.596
8080,0.544
8081,0.378
8082,0.888
8083,0.902
8084,0.886
8085,0.52
8086,0.544
8087,0.37
8088,0.428
8089,0.542
8090,0.548
8091,0.502
8092,0.424
8093,0.434
8094,0.488
8095,0.886
8096,0.674
8097,0.506
8098,0.888
8099,0.496
8100,0.886
8101,0.468
8102,0.868
8103,0.614
8104,0.486
8105,0.614
8106,0.618
8107,0.526
8108,0.6
8109,0.904
8110,0.894
8111,0.886
8112,0.5
8113,0.894
8114,0.442
8115,0.886
8116,0.364
8117,0.502
8118,0.886
8119,0.894
8120,0.884
8121,0.474
8122,0.442
8123,0.604
8124,0.534
8125,0.448
8126,0.868
8127,0.49
8128,0.55
8129,0.51
8130,0.902
8131,0.412
8132,0.416
8133,0.434
8134,0.532
8135,0.61
8136,0.342
8137,0.416
